query_id,conversation_id,category,R@1,R@10,MRR,Hit@10,method
conv-49_qa_69,conv-49,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_7,conv-49,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_70,conv-49,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_71,conv-49,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_72,conv-49,1,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-49_qa_73,conv-49,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_74,conv-49,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_75,conv-49,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_76,conv-49,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_77,conv-49,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_78,conv-49,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_79,conv-49,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_8,conv-49,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_80,conv-49,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_81,conv-49,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_82,conv-49,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_83,conv-49,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-49_qa_84,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_85,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_86,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_87,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_88,conv-49,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-49_qa_89,conv-49,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-49_qa_9,conv-49,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_90,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_91,conv-49,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-49_qa_92,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_93,conv-49,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_94,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_95,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_96,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_97,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_98,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_99,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_0,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_1,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_10,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_100,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_101,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_102,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_103,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_104,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_105,conv-50,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_106,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_107,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_108,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_109,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_11,conv-50,1,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-50_qa_110,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_111,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_112,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_113,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_114,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_115,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_116,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_117,conv-50,4,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-50_qa_118,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_119,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_12,conv-50,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_120,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_121,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_122,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_123,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_124,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_125,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_126,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_127,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_128,conv-50,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_129,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_13,conv-50,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_130,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_131,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_132,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_133,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_134,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_135,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_136,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_137,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_138,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_139,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_14,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_140,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_141,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_142,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_143,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_144,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_145,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_146,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_147,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_148,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_149,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_15,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_150,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_151,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_152,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_153,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_154,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_155,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_156,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_157,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_16,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_17,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_18,conv-50,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_19,conv-50,1,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-50_qa_2,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_20,conv-50,1,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-50_qa_21,conv-50,3,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_22,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_23,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_24,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_25,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_26,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_27,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_28,conv-50,1,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_29,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_3,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_30,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_31,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_32,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_33,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_34,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_35,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_36,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_37,conv-50,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_38,conv-50,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_39,conv-50,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_4,conv-50,3,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_40,conv-50,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_41,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_42,conv-50,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_43,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_44,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_45,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_46,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_47,conv-50,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_48,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_49,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_5,conv-50,1,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-50_qa_50,conv-50,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_51,conv-50,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_52,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_53,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_54,conv-50,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_55,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_56,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_57,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_58,conv-50,1,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_59,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_6,conv-50,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_60,conv-50,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_61,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_62,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_63,conv-50,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_64,conv-50,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_65,conv-50,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_66,conv-50,1,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_67,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_68,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_69,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_7,conv-50,3,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_70,conv-50,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_71,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_72,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_73,conv-50,4,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-50_qa_74,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_75,conv-50,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-50_qa_76,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_77,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_78,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_79,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_8,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_80,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_81,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_82,conv-50,4,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-50_qa_83,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_84,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_85,conv-50,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-50_qa_86,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_87,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_88,conv-50,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-50_qa_89,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_9,conv-50,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_90,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_91,conv-50,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-50_qa_92,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_93,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_94,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_95,conv-50,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-50_qa_96,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_97,conv-50,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-50_qa_98,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-50_qa_99,conv-50,4,1.0,1.0,1.0,1.0,ZScore_RawERK
