query_id,category,method,conversation,csv_candidates,cass_candidates,neo4j_candidates,candidate_match,top10_exact_match_cass,top10_exact_match_neo4j,csv_top10,cass_top10,neo4j_top10
conv-50_qa_36,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_18_D18:2;conv-50_session_28_D28:2;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16,conv-50_session_18_D18:2;conv-50_session_28_D28:2;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16,conv-50_session_18_D18:2;conv-50_session_28_D28:2;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16
conv-50_qa_37,3,BM25,conv-50,568,568,568,True,True,True,conv-50_session_2_D2:8;conv-50_session_11_D11:4;conv-50_session_12_D12:11;conv-50_session_13_D13:15;conv-50_session_18_D18:10;conv-50_session_23_D23:11;conv-50_session_30_D30:5;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10,conv-50_session_2_D2:8;conv-50_session_11_D11:4;conv-50_session_12_D12:11;conv-50_session_13_D13:15;conv-50_session_18_D18:10;conv-50_session_23_D23:11;conv-50_session_30_D30:5;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10,conv-50_session_2_D2:8;conv-50_session_11_D11:4;conv-50_session_12_D12:11;conv-50_session_13_D13:15;conv-50_session_18_D18:10;conv-50_session_23_D23:11;conv-50_session_30_D30:5;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10
conv-50_qa_38,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_19_D19:2;conv-50_session_11_D11:2;conv-50_session_28_D28:15;conv-50_session_10_D10:16;conv-50_session_11_D11:6;conv-50_session_12_D12:3;conv-50_session_13_D13:16;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:8,conv-50_session_19_D19:2;conv-50_session_11_D11:2;conv-50_session_28_D28:15;conv-50_session_10_D10:16;conv-50_session_11_D11:6;conv-50_session_12_D12:3;conv-50_session_13_D13:16;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:8,conv-50_session_19_D19:2;conv-50_session_11_D11:2;conv-50_session_28_D28:15;conv-50_session_10_D10:16;conv-50_session_11_D11:6;conv-50_session_12_D12:3;conv-50_session_13_D13:16;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:8
conv-50_qa_39,3,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_13_D13:18;conv-50_session_15_D15:10;conv-50_session_15_D15:2;conv-50_session_21_D21:1;conv-50_session_21_D21:3;conv-50_session_21_D21:4;conv-50_session_22_D22:6;conv-50_session_22_D22:8,conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_13_D13:18;conv-50_session_15_D15:10;conv-50_session_15_D15:2;conv-50_session_21_D21:1;conv-50_session_21_D21:3;conv-50_session_21_D21:4;conv-50_session_22_D22:6;conv-50_session_22_D22:8,conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_13_D13:18;conv-50_session_15_D15:10;conv-50_session_15_D15:2;conv-50_session_21_D21:1;conv-50_session_21_D21:3;conv-50_session_21_D21:4;conv-50_session_22_D22:6;conv-50_session_22_D22:8
conv-50_qa_4,3,BM25,conv-50,568,568,568,True,True,True,conv-50_session_15_D15:10;conv-50_session_15_D15:4;conv-50_session_17_D17:1;conv-50_session_18_D18:10;conv-50_session_1_D1:1;conv-50_session_1_D1:2;conv-50_session_24_D24:14;conv-50_session_25_D25:22;conv-50_session_26_D26:7;conv-50_session_27_D27:1,conv-50_session_15_D15:10;conv-50_session_15_D15:4;conv-50_session_17_D17:1;conv-50_session_18_D18:10;conv-50_session_1_D1:1;conv-50_session_1_D1:2;conv-50_session_24_D24:14;conv-50_session_25_D25:22;conv-50_session_26_D26:7;conv-50_session_27_D27:1,conv-50_session_15_D15:10;conv-50_session_15_D15:4;conv-50_session_17_D17:1;conv-50_session_18_D18:10;conv-50_session_1_D1:1;conv-50_session_1_D1:2;conv-50_session_24_D24:14;conv-50_session_25_D25:22;conv-50_session_26_D26:7;conv-50_session_27_D27:1
conv-50_qa_40,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:12;conv-50_session_21_D21:2;conv-50_session_22_D22:7;conv-50_session_27_D27:2;conv-50_session_28_D28:36;conv-50_session_10_D10:1;conv-50_session_10_D10:12;conv-50_session_10_D10:14;conv-50_session_10_D10:15;conv-50_session_11_D11:11,conv-50_session_12_D12:12;conv-50_session_21_D21:2;conv-50_session_22_D22:7;conv-50_session_27_D27:2;conv-50_session_28_D28:36;conv-50_session_10_D10:1;conv-50_session_10_D10:12;conv-50_session_10_D10:14;conv-50_session_10_D10:15;conv-50_session_11_D11:11,conv-50_session_12_D12:12;conv-50_session_21_D21:2;conv-50_session_22_D22:7;conv-50_session_27_D27:2;conv-50_session_28_D28:36;conv-50_session_10_D10:1;conv-50_session_10_D10:12;conv-50_session_10_D10:14;conv-50_session_10_D10:15;conv-50_session_11_D11:11
conv-50_qa_41,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:3;conv-50_session_18_D18:10;conv-50_session_20_D20:15;conv-50_session_20_D20:3;conv-50_session_20_D20:5;conv-50_session_20_D20:7;conv-50_session_29_D29:2;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16,conv-50_session_12_D12:3;conv-50_session_18_D18:10;conv-50_session_20_D20:15;conv-50_session_20_D20:3;conv-50_session_20_D20:5;conv-50_session_20_D20:7;conv-50_session_29_D29:2;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16,conv-50_session_12_D12:3;conv-50_session_18_D18:10;conv-50_session_20_D20:15;conv-50_session_20_D20:3;conv-50_session_20_D20:5;conv-50_session_20_D20:7;conv-50_session_29_D29:2;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16
conv-50_qa_42,3,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_17_D17:6;conv-50_session_21_D21:2;conv-50_session_30_D30:20;conv-50_session_15_D15:10;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_16_D16:14;conv-50_session_18_D18:11;conv-50_session_19_D19:1,conv-50_session_14_D14:5;conv-50_session_17_D17:6;conv-50_session_21_D21:2;conv-50_session_30_D30:20;conv-50_session_15_D15:10;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_16_D16:14;conv-50_session_18_D18:11;conv-50_session_19_D19:1,conv-50_session_14_D14:5;conv-50_session_17_D17:6;conv-50_session_21_D21:2;conv-50_session_30_D30:20;conv-50_session_15_D15:10;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_16_D16:14;conv-50_session_18_D18:11;conv-50_session_19_D19:1
conv-50_qa_43,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_24_D24:14;conv-50_session_10_D10:1;conv-50_session_10_D10:7;conv-50_session_10_D10:8;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14,conv-50_session_24_D24:14;conv-50_session_10_D10:1;conv-50_session_10_D10:7;conv-50_session_10_D10:8;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14,conv-50_session_24_D24:14;conv-50_session_10_D10:1;conv-50_session_10_D10:7;conv-50_session_10_D10:8;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14
conv-50_qa_44,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_21_D21:1;conv-50_session_21_D21:2;conv-50_session_12_D12:12;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_19_D19:1;conv-50_session_24_D24:4;conv-50_session_26_D26:2;conv-50_session_26_D26:8,conv-50_session_14_D14:5;conv-50_session_21_D21:1;conv-50_session_21_D21:2;conv-50_session_12_D12:12;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_19_D19:1;conv-50_session_24_D24:4;conv-50_session_26_D26:2;conv-50_session_26_D26:8,conv-50_session_14_D14:5;conv-50_session_21_D21:1;conv-50_session_21_D21:2;conv-50_session_12_D12:12;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_19_D19:1;conv-50_session_24_D24:4;conv-50_session_26_D26:2;conv-50_session_26_D26:8
conv-50_qa_45,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:7;conv-50_session_24_D24:13;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:11;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_12_D12:7;conv-50_session_24_D24:13;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:11;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_12_D12:7;conv-50_session_24_D24:13;conv-50_session_10_D10:1;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:11;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2
conv-50_qa_46,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_2_D2:13;conv-50_session_30_D30:4;conv-50_session_6_D6:3;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_10_D10:4;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_2_D2:13;conv-50_session_30_D30:4;conv-50_session_6_D6:3;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_10_D10:4;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_2_D2:13;conv-50_session_30_D30:4;conv-50_session_6_D6:3;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_10_D10:4;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2
conv-50_qa_47,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_10_D10:2;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_2_D2:1;conv-50_session_3_D3:13;conv-50_session_12_D12:7;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:7;conv-50_session_14_D14:1,conv-50_session_10_D10:2;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_2_D2:1;conv-50_session_3_D3:13;conv-50_session_12_D12:7;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:7;conv-50_session_14_D14:1,conv-50_session_10_D10:2;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_2_D2:1;conv-50_session_3_D3:13;conv-50_session_12_D12:7;conv-50_session_13_D13:2;conv-50_session_13_D13:4;conv-50_session_13_D13:7;conv-50_session_14_D14:1
conv-50_qa_48,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_19_D19:12;conv-50_session_22_D22:12;conv-50_session_22_D22:6;conv-50_session_28_D28:13;conv-50_session_28_D28:5;conv-50_session_2_D2:8;conv-50_session_4_D4:22;conv-50_session_4_D4:24;conv-50_session_4_D4:28;conv-50_session_10_D10:1,conv-50_session_19_D19:12;conv-50_session_22_D22:12;conv-50_session_22_D22:6;conv-50_session_28_D28:13;conv-50_session_28_D28:5;conv-50_session_2_D2:8;conv-50_session_4_D4:22;conv-50_session_4_D4:24;conv-50_session_4_D4:28;conv-50_session_10_D10:1,conv-50_session_19_D19:12;conv-50_session_22_D22:12;conv-50_session_22_D22:6;conv-50_session_28_D28:13;conv-50_session_28_D28:5;conv-50_session_2_D2:8;conv-50_session_4_D4:22;conv-50_session_4_D4:24;conv-50_session_4_D4:28;conv-50_session_10_D10:1
conv-50_qa_49,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_18_D18:11;conv-50_session_22_D22:2;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_5_D5:2;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1,conv-50_session_14_D14:5;conv-50_session_18_D18:11;conv-50_session_22_D22:2;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_5_D5:2;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1,conv-50_session_14_D14:5;conv-50_session_18_D18:11;conv-50_session_22_D22:2;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_5_D5:2;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1
conv-50_qa_5,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:13;conv-50_session_12_D12:15;conv-50_session_22_D22:8;conv-50_session_23_D23:16;conv-50_session_26_D26:7;conv-50_session_4_D4:6;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:10,conv-50_session_12_D12:13;conv-50_session_12_D12:15;conv-50_session_22_D22:8;conv-50_session_23_D23:16;conv-50_session_26_D26:7;conv-50_session_4_D4:6;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:10,conv-50_session_12_D12:13;conv-50_session_12_D12:15;conv-50_session_22_D22:8;conv-50_session_23_D23:16;conv-50_session_26_D26:7;conv-50_session_4_D4:6;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:10
conv-50_qa_50,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_15_D15:3;conv-50_session_21_D21:2;conv-50_session_24_D24:4;conv-50_session_26_D26:8;conv-50_session_30_D30:3;conv-50_session_3_D3:4;conv-50_session_3_D3:6;conv-50_session_10_D10:1;conv-50_session_11_D11:1,conv-50_session_14_D14:5;conv-50_session_15_D15:3;conv-50_session_21_D21:2;conv-50_session_24_D24:4;conv-50_session_26_D26:8;conv-50_session_30_D30:3;conv-50_session_3_D3:4;conv-50_session_3_D3:6;conv-50_session_10_D10:1;conv-50_session_11_D11:1,conv-50_session_14_D14:5;conv-50_session_15_D15:3;conv-50_session_21_D21:2;conv-50_session_24_D24:4;conv-50_session_26_D26:8;conv-50_session_30_D30:3;conv-50_session_3_D3:4;conv-50_session_3_D3:6;conv-50_session_10_D10:1;conv-50_session_11_D11:1
conv-50_qa_51,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_25_D25:1;conv-50_session_11_D11:11;conv-50_session_15_D15:2;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_21_D21:2;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_24_D24:3,conv-50_session_14_D14:5;conv-50_session_25_D25:1;conv-50_session_11_D11:11;conv-50_session_15_D15:2;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_21_D21:2;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_24_D24:3,conv-50_session_14_D14:5;conv-50_session_25_D25:1;conv-50_session_11_D11:11;conv-50_session_15_D15:2;conv-50_session_15_D15:3;conv-50_session_15_D15:4;conv-50_session_21_D21:2;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_24_D24:3
conv-50_qa_52,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_15_D15:1;conv-50_session_15_D15:3;conv-50_session_16_D16:1;conv-50_session_19_D19:1;conv-50_session_20_D20:1;conv-50_session_20_D20:15;conv-50_session_21_D21:2,conv-50_session_14_D14:5;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_15_D15:1;conv-50_session_15_D15:3;conv-50_session_16_D16:1;conv-50_session_19_D19:1;conv-50_session_20_D20:1;conv-50_session_20_D20:15;conv-50_session_21_D21:2,conv-50_session_14_D14:5;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_15_D15:1;conv-50_session_15_D15:3;conv-50_session_16_D16:1;conv-50_session_19_D19:1;conv-50_session_20_D20:1;conv-50_session_20_D20:15;conv-50_session_21_D21:2
conv-50_qa_53,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_20_D20:1;conv-50_session_22_D22:7;conv-50_session_23_D23:3;conv-50_session_30_D30:13;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_11_D11:8;conv-50_session_12_D12:10,conv-50_session_20_D20:1;conv-50_session_22_D22:7;conv-50_session_23_D23:3;conv-50_session_30_D30:13;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_11_D11:8;conv-50_session_12_D12:10,conv-50_session_20_D20:1;conv-50_session_22_D22:7;conv-50_session_23_D23:3;conv-50_session_30_D30:13;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_11_D11:8;conv-50_session_12_D12:10
conv-50_qa_54,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_28_D28:33;conv-50_session_11_D11:7;conv-50_session_21_D21:18;conv-50_session_6_D6:4;conv-50_session_7_D7:4;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16;conv-50_session_13_D13:15;conv-50_session_13_D13:19,conv-50_session_28_D28:33;conv-50_session_11_D11:7;conv-50_session_21_D21:18;conv-50_session_6_D6:4;conv-50_session_7_D7:4;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16;conv-50_session_13_D13:15;conv-50_session_13_D13:19,conv-50_session_28_D28:33;conv-50_session_11_D11:7;conv-50_session_21_D21:18;conv-50_session_6_D6:4;conv-50_session_7_D7:4;conv-50_session_12_D12:12;conv-50_session_12_D12:14;conv-50_session_12_D12:16;conv-50_session_13_D13:15;conv-50_session_13_D13:19
conv-50_qa_55,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_26_D26:1;conv-50_session_14_D14:5;conv-50_session_29_D29:1;conv-50_session_8_D8:5;conv-50_session_13_D13:15;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_18_D18:12;conv-50_session_19_D19:1;conv-50_session_21_D21:2,conv-50_session_26_D26:1;conv-50_session_14_D14:5;conv-50_session_29_D29:1;conv-50_session_8_D8:5;conv-50_session_13_D13:15;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_18_D18:12;conv-50_session_19_D19:1;conv-50_session_21_D21:2,conv-50_session_26_D26:1;conv-50_session_14_D14:5;conv-50_session_29_D29:1;conv-50_session_8_D8:5;conv-50_session_13_D13:15;conv-50_session_15_D15:3;conv-50_session_17_D17:6;conv-50_session_18_D18:12;conv-50_session_19_D19:1;conv-50_session_21_D21:2
conv-50_qa_56,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2,conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14;conv-50_session_11_D11:2
conv-50_qa_57,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_12_D12:3;conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14,conv-50_session_12_D12:3;conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14,conv-50_session_12_D12:3;conv-50_session_14_D14:5;conv-50_session_28_D28:15;conv-50_session_2_D2:13;conv-50_session_10_D10:10;conv-50_session_10_D10:16;conv-50_session_10_D10:2;conv-50_session_11_D11:1;conv-50_session_11_D11:12;conv-50_session_11_D11:14
conv-50_qa_58,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_13_D13:4;conv-50_session_22_D22:8;conv-50_session_13_D13:3;conv-50_session_17_D17:2;conv-50_session_20_D20:4;conv-50_session_21_D21:5;conv-50_session_22_D22:6;conv-50_session_25_D25:8;conv-50_session_26_D26:5;conv-50_session_3_D3:12,conv-50_session_13_D13:4;conv-50_session_22_D22:8;conv-50_session_13_D13:3;conv-50_session_17_D17:2;conv-50_session_20_D20:4;conv-50_session_21_D21:5;conv-50_session_22_D22:6;conv-50_session_25_D25:8;conv-50_session_26_D26:5;conv-50_session_3_D3:12,conv-50_session_13_D13:4;conv-50_session_22_D22:8;conv-50_session_13_D13:3;conv-50_session_17_D17:2;conv-50_session_20_D20:4;conv-50_session_21_D21:5;conv-50_session_22_D22:6;conv-50_session_25_D25:8;conv-50_session_26_D26:5;conv-50_session_3_D3:12
conv-50_qa_59,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_11_D11:7;conv-50_session_21_D21:12;conv-50_session_30_D30:5;conv-50_session_7_D7:4;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14,conv-50_session_11_D11:7;conv-50_session_21_D21:12;conv-50_session_30_D30:5;conv-50_session_7_D7:4;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14,conv-50_session_11_D11:7;conv-50_session_21_D21:12;conv-50_session_30_D30:5;conv-50_session_7_D7:4;conv-50_session_10_D10:1;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_12_D12:10;conv-50_session_12_D12:12;conv-50_session_12_D12:14
conv-50_qa_6,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_7_D7:4;conv-50_session_12_D12:2;conv-50_session_17_D17:2;conv-50_session_25_D25:13;conv-50_session_26_D26:5;conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_12_D12:7;conv-50_session_12_D12:8;conv-50_session_15_D15:2,conv-50_session_7_D7:4;conv-50_session_12_D12:2;conv-50_session_17_D17:2;conv-50_session_25_D25:13;conv-50_session_26_D26:5;conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_12_D12:7;conv-50_session_12_D12:8;conv-50_session_15_D15:2,conv-50_session_7_D7:4;conv-50_session_12_D12:2;conv-50_session_17_D17:2;conv-50_session_25_D25:13;conv-50_session_26_D26:5;conv-50_session_12_D12:3;conv-50_session_12_D12:5;conv-50_session_12_D12:7;conv-50_session_12_D12:8;conv-50_session_15_D15:2
conv-50_qa_60,1,BM25,conv-50,568,568,568,True,True,True,conv-50_session_10_D10:3;conv-50_session_11_D11:1;conv-50_session_15_D15:1;conv-50_session_29_D29:18;conv-50_session_10_D10:1;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10,conv-50_session_10_D10:3;conv-50_session_11_D11:1;conv-50_session_15_D15:1;conv-50_session_29_D29:18;conv-50_session_10_D10:1;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10,conv-50_session_10_D10:3;conv-50_session_11_D11:1;conv-50_session_15_D15:1;conv-50_session_29_D29:18;conv-50_session_10_D10:1;conv-50_session_10_D10:4;conv-50_session_11_D11:11;conv-50_session_11_D11:5;conv-50_session_11_D11:7;conv-50_session_12_D12:10
conv-50_qa_61,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_19_D19:8;conv-50_session_20_D20:2;conv-50_session_10_D10:16;conv-50_session_11_D11:2;conv-50_session_11_D11:6;conv-50_session_12_D12:1;conv-50_session_12_D12:4;conv-50_session_12_D12:7;conv-50_session_13_D13:14;conv-50_session_13_D13:16,conv-50_session_19_D19:8;conv-50_session_20_D20:2;conv-50_session_10_D10:16;conv-50_session_11_D11:2;conv-50_session_11_D11:6;conv-50_session_12_D12:1;conv-50_session_12_D12:4;conv-50_session_12_D12:7;conv-50_session_13_D13:14;conv-50_session_13_D13:16,conv-50_session_19_D19:8;conv-50_session_20_D20:2;conv-50_session_10_D10:16;conv-50_session_11_D11:2;conv-50_session_11_D11:6;conv-50_session_12_D12:1;conv-50_session_12_D12:4;conv-50_session_12_D12:7;conv-50_session_13_D13:14;conv-50_session_13_D13:16
conv-50_qa_62,2,BM25,conv-50,568,568,568,True,True,True,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_10_D10:2;conv-50_session_13_D13:1;conv-50_session_13_D13:2;conv-50_session_13_D13:7;conv-50_session_14_D14:12;conv-50_session_25_D25:15;conv-50_session_25_D25:16,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_10_D10:2;conv-50_session_13_D13:1;conv-50_session_13_D13:2;conv-50_session_13_D13:7;conv-50_session_14_D14:12;conv-50_session_25_D25:15;conv-50_session_25_D25:16,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_10_D10:2;conv-50_session_13_D13:1;conv-50_session_13_D13:2;conv-50_session_13_D13:7;conv-50_session_14_D14:12;conv-50_session_25_D25:15;conv-50_session_25_D25:16
