graph_id,src_id,src_type,relation,dst_id,dst_type,confidence,source,evidence
conv-49,sam,person,face,health_challenges,entity,1.0,locomo_observation_spacy,D6:2
conv-49,sam,person,emphasize,emphasize,entity,1.0,locomo_observation_spacy,D6:6
conv-49,sam,person,appreciate,small_victories_and_staying_motivated_amidst,entity,1.0,locomo_observation_spacy,D6:12
conv-49,sam,person,soar,over_skyscrapers,entity,1.0,locomo_observation_spacy,D6:14
conv-49,evan,person,hurt,his_ankle,entity,1.0,locomo_observation_spacy,D7:1
conv-49,evan,person,take,care,entity,1.0,locomo_observation_spacy,D7:1
conv-49,evan,person,eat,eat,entity,1.0,locomo_observation_spacy,D7:5
conv-49,evan,person,add,more_vegetables,entity,1.0,locomo_observation_spacy,D7:7
conv-49,evan,person,encourage,sam,entity,1.0,locomo_observation_spacy,D7:10
conv-49,evan,person,remind,sam,entity,1.0,locomo_observation_spacy,D7:15
conv-49,sam,person,serve,as_a_wake_up_call,entity,1.0,locomo_observation_spacy,D7:2
conv-49,sam,person,take,a_cooking_class,entity,1.0,locomo_observation_spacy,D7:4
conv-49,sam,person,share,recipes,entity,1.0,locomo_observation_spacy,D7:6
conv-49,sam,person,has_memory,Sam_Evan_son_being_soccer,entity,1.0,locomo_observation_spacy,D7:8
conv-49,sam,person,motivate,motivate,entity,1.0,locomo_observation_spacy,D7:12
conv-49,sam,person,appreciate,evan_s_encouragement,entity,1.0,locomo_observation_spacy,D7:14
conv-49,sam,person,express,gratitude,entity,1.0,locomo_observation_spacy,D7:16
conv-49,sam,person,determine,determine,entity,1.0,locomo_observation_spacy,D8:1
conv-49,sam,person,notice,positive_changes_from_the_diet_such,entity,1.0,locomo_observation_spacy,D8:5
conv-49,sam,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D8:7
conv-49,sam,person,has_memory,Sam_sauce_stir_fry_family,entity,1.0,locomo_observation_spacy,D8:9
conv-49,evan,person,try,new_recipes,entity,1.0,locomo_observation_spacy,D8:12
conv-49,evan,person,start,start,entity,1.0,locomo_observation_spacy,D8:12
conv-49,evan,person,learn,about_watercolors,entity,1.0,locomo_observation_spacy,D8:18
conv-49,evan,person,paint,landscapes,entity,1.0,locomo_observation_spacy,D8:20
conv-49,evan,person,capture,the_tranquil_beauty_of_nature,entity,1.0,locomo_observation_spacy,D8:22
conv-49,evan,person,enjoy,fun_winter_activities_like_skiing_snowboarding,entity,1.0,locomo_observation_spacy,D8:30
conv-49,sam,person,start,a_new_diet,entity,1.0,locomo_observation_spacy,D9:1
conv-49,sam,person,suggest,low_impact_exercises_or_physical_therapy,entity,1.0,locomo_observation_spacy,D9:5
conv-49,sam,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D9:11
conv-49,sam,person,explore,nature,entity,1.0,locomo_observation_spacy,D9:11
conv-49,sam,person,express,an_interest_in_going_on_a,entity,1.0,locomo_observation_spacy,D9:11
conv-49,evan,person,twist,his_knee,entity,1.0,locomo_observation_spacy,D9:2
conv-49,evan,person,consider,physical_therapy_for_his_knee_and,entity,1.0,locomo_observation_spacy,D9:6
conv-49,evan,person,take,a_road_trip_to_the_rocky,entity,1.0,locomo_observation_spacy,D9:10
conv-49,evan,person,recommend,recommend,entity,1.0,locomo_observation_spacy,D9:12
conv-49,evan,person,share,a_picture,entity,1.0,locomo_observation_spacy,D9:8
conv-49,evan,person,recommend,a_nearby_lake,entity,1.0,locomo_observation_spacy,D9:14
conv-49,evan,person,support,sam,entity,1.0,locomo_observation_spacy,D10:3
conv-49,evan,person,turn,stress,entity,1.0,locomo_observation_spacy,D10:7
conv-49,evan,person,start,with_painting,entity,1.0,locomo_observation_spacy,D10:9
conv-49,evan,person,suggest,acrylic_paints_brushes_a_canvas_paper,entity,1.0,locomo_observation_spacy,D10:11
conv-49,evan,person,plan,a_painting_session_with_sam,entity,1.0,locomo_observation_spacy,D10:13
conv-49,sam,person,post,as_a_result_of_a_diet,entity,1.0,locomo_observation_spacy,D10:2
conv-49,sam,person,seek,comfort,entity,1.0,locomo_observation_spacy,D10:4
conv-49,sam,person,express,interest_in_trying_painting_as_a,entity,1.0,locomo_observation_spacy,D10:8
conv-49,sam,person,plan,a_painting_session_with_evan,entity,1.0,locomo_observation_spacy,D10:14
conv-49,sam,person,start,start,entity,1.0,locomo_observation_spacy,D11:1
conv-49,sam,person,has_memory,Sam_fun_activity_hobby,entity,1.0,locomo_observation_spacy,D11:5
conv-49,sam,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D11:15
conv-49,sam,person,express,their_innermost_thoughts_and_feelings,entity,1.0,locomo_observation_spacy,D11:17
conv-49,evan,person,mess,their_knee_playing_basketball,entity,1.0,locomo_observation_spacy,D11:2
conv-49,evan,person,express,emotions,entity,1.0,locomo_observation_spacy,D11:6
conv-49,evan,person,paint,paint,entity,1.0,locomo_observation_spacy,D11:12
conv-49,evan,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D11:13
conv-49,sam,person,receive,news,entity,1.0,locomo_observation_spacy,D12:1
conv-49,sam,person,express,express,entity,1.0,locomo_observation_spacy,D12:1
conv-49,sam,person,start,start,entity,1.0,locomo_observation_spacy,D12:3
conv-49,sam,person,express,appreciation_towards_evan_s_support_and,entity,1.0,locomo_observation_spacy,D12:7
conv-49,sam,person,mention,mention,entity,1.0,locomo_observation_spacy,D12:11
conv-49,sam,person,thank,evan,entity,1.0,locomo_observation_spacy,D12:13
conv-49,sam,person,express,express,entity,1.0,locomo_observation_spacy,D12:15
conv-49,evan,person,start,start,entity,1.0,locomo_observation_spacy,D12:2
conv-49,evan,person,offer,advice,entity,1.0,locomo_observation_spacy,D12:4
conv-49,evan,person,encourage,sam,entity,1.0,locomo_observation_spacy,D12:4
conv-49,evan,person,express,belief_in_sam_s_abilities,entity,1.0,locomo_observation_spacy,D12:8
conv-49,evan,person,provide,supportive_and_motivating_words_to_sam,entity,1.0,locomo_observation_spacy,D12:12
conv-49,evan,person,emphasize,the_importance_of_progress_staying_motivated,entity,1.0,locomo_observation_spacy,D12:16
conv-49,evan,person,assure,sam,entity,1.0,locomo_observation_spacy,D12:16
conv-49,evan,person,paint,as_a_way_to_relax,entity,1.0,locomo_observation_spacy,D13:3
conv-49,evan,person,suggest,suggest,entity,1.0,locomo_observation_spacy,D13:7
conv-49,evan,person,offer,offer,entity,1.0,locomo_observation_spacy,D13:9
conv-49,sam,person,buy,some_unhealthy_snacks,entity,1.0,locomo_observation_spacy,D13:2
conv-49,sam,person,deal,with_work_stress,entity,1.0,locomo_observation_spacy,D13:4
conv-49,sam,person,consider,consider,entity,1.0,locomo_observation_spacy,D13:6
conv-49,sam,person,plan,plan,entity,1.0,locomo_observation_spacy,D13:10
conv-49,sam,person,travel,to_lake_tahoe,entity,1.0,locomo_observation_spacy,D13:14
conv-49,sam,person,end,in_the_er,entity,1.0,locomo_observation_spacy,D14:1
conv-49,sam,person,prioritize,health,entity,1.0,locomo_observation_spacy,D14:1
conv-49,sam,person,stress,with_phone_issues_on_top_of,entity,1.0,locomo_observation_spacy,D14:1
conv-49,sam,person,start,fitness,entity,1.0,locomo_observation_spacy,D14:3
conv-49,sam,person,plan,a_hike_with_evan,entity,1.0,locomo_observation_spacy,D14:7
conv-49,sam,person,value,the_support,entity,1.0,locomo_observation_spacy,D14:11
conv-49,evan,person,focus,on_fitness,entity,1.0,locomo_observation_spacy,D14:2
conv-49,evan,person,suggest,a_recurring_theme_of_helping_tourists,entity,1.0,locomo_observation_spacy,D14:2
conv-49,evan,person,suggest,suggest,entity,1.0,locomo_observation_spacy,D14:4
conv-49,evan,person,plan,a_hike_with_sam,entity,1.0,locomo_observation_spacy,D14:8
conv-49,evan,person,has_memory,evan_value_friend_Sam,entity,1.0,locomo_observation_spacy,D14:14
conv-49,sam,person,try,try,entity,1.0,locomo_observation_spacy,D15:1
conv-49,sam,person,understand,the_importance_of_being_patient,entity,1.0,locomo_observation_spacy,D15:5
conv-49,sam,person,appreciate,evan_s_support,entity,1.0,locomo_observation_spacy,D15:7
conv-49,sam,person,seek,seek,entity,1.0,locomo_observation_spacy,D15:13
conv-49,sam,person,has_memory,Sam_Evan_support_value,entity,1.0,locomo_observation_spacy,D15:17
conv-49,evan,person,start,the_day,entity,1.0,locomo_observation_spacy,D15:2
conv-49,evan,person,take,time,entity,1.0,locomo_observation_spacy,D15:6
conv-49,evan,person,go,through_a_phase,entity,1.0,locomo_observation_spacy,D15:8
conv-49,evan,person,focus,more,entity,1.0,locomo_observation_spacy,D15:10
conv-49,evan,person,emphasize,emphasize,entity,1.0,locomo_observation_spacy,D15:16
conv-49,evan,person,mention,mention,entity,1.0,locomo_observation_spacy,D15:12
conv-49,sam,person,accomplish,accomplish,entity,1.0,locomo_observation_spacy,D16:1
conv-49,sam,person,see,see,entity,1.0,locomo_observation_spacy,D16:3
conv-49,sam,person,appreciate,evan_s_support,entity,1.0,locomo_observation_spacy,D16:7
conv-49,sam,person,continue,continue,entity,1.0,locomo_observation_spacy,D16:5
conv-49,sam,person,offer,support,entity,1.0,locomo_observation_spacy,D16:13
conv-49,sam,person,express,interest_in_visiting_evan_s_favorite,entity,1.0,locomo_observation_spacy,D16:17
conv-49,evan,person,gift,a_1968_kustom_k_200a_vintage,entity,1.0,locomo_observation_spacy,D16:10
conv-49,evan,person,lose,his_job,entity,1.0,locomo_observation_spacy,D16:12
conv-49,evan,person,appreciate,sam_s_support,entity,1.0,locomo_observation_spacy,D16:14
conv-49,evan,person,watch,sunsets,entity,1.0,locomo_observation_spacy,D16:18
conv-49,evan,person,plan,plan,entity,1.0,locomo_observation_spacy,D16:20
conv-49,evan,person,plan,a_visit_to_the_spot_with,entity,1.0,locomo_observation_spacy,D16:24
conv-49,sam,person,deal,with_discomfort_that_has_been_limiting,entity,1.0,locomo_observation_spacy,D17:3
conv-49,sam,person,find,find,entity,1.0,locomo_observation_spacy,D17:5
conv-49,sam,person,acknowledge,the_importance_of_appreciating_something_each,entity,1.0,locomo_observation_spacy,D17:7
conv-49,sam,person,find,find,entity,1.0,locomo_observation_spacy,D17:11
conv-49,sam,person,struggle,struggle,entity,1.0,locomo_observation_spacy,D17:15
conv-49,evan,person,turn,turn,entity,1.0,locomo_observation_spacy,D17:2
conv-49,evan,person,enjoy,the_moment,entity,1.0,locomo_observation_spacy,D17:6
conv-49,evan,person,stay,in_shape,entity,1.0,locomo_observation_spacy,D17:14
conv-49,evan,person,grow,on_a_little_island_that_serves,entity,1.0,locomo_observation_spacy,D17:18
conv-49,evan,person,calm,calm,entity,1.0,locomo_observation_spacy,D17:20
conv-49,evan,person,buy,a_new_prius_for_his_active,entity,1.0,locomo_observation_spacy,D18:1
conv-49,evan,person,see,setbacks,entity,1.0,locomo_observation_spacy,D18:5
conv-49,evan,person,consider,consider,entity,1.0,locomo_observation_spacy,D18:7
conv-49,evan,person,appreciate,sam_s_support,entity,1.0,locomo_observation_spacy,D18:11
conv-49,evan,person,try,new_things,entity,1.0,locomo_observation_spacy,D18:13
conv-49,sam,person,attend,a_weight_watchers_meeting,entity,1.0,locomo_observation_spacy,D18:6
conv-49,sam,person,suggest,yoga,entity,1.0,locomo_observation_spacy,D18:8
conv-49,sam,person,offer,evan_support_and_assistance_with_yoga,entity,1.0,locomo_observation_spacy,D18:10
conv-49,sam,person,try,new_things,entity,1.0,locomo_observation_spacy,D18:12
conv-49,evan,person,have,a_child,entity,1.0,locomo_observation_spacy,D19:1
conv-49,evan,person,become,a_parent,entity,1.0,locomo_observation_spacy,D19:3
conv-49,evan,person,value,family,entity,1.0,locomo_observation_spacy,D19:9
conv-49,evan,person,plan,a_big_family_reunion,entity,1.0,locomo_observation_spacy,D19:11
conv-49,sam,person,congratulate,evan,entity,1.0,locomo_observation_spacy,D19:2
conv-49,sam,person,recognize,evan_s_value_for_family_and,entity,1.0,locomo_observation_spacy,D19:4
conv-49,sam,person,offer,support_and_assistance,entity,1.0,locomo_observation_spacy,D19:12
conv-49,evan,person,fall,off_his_bike,entity,1.0,locomo_observation_spacy,D20:3
conv-49,evan,person,give,advice,entity,1.0,locomo_observation_spacy,D20:9
conv-49,evan,person,finish,a_contemporary_figurative_painting_emphasizing_emotion,entity,1.0,locomo_observation_spacy,D20:15
conv-49,evan,person,publish,in_an_exhibition,entity,1.0,locomo_observation_spacy,D20:17
conv-49,sam,person,use,use,entity,1.0,locomo_observation_spacy,D20:6
conv-49,sam,person,struggle,with_weight_and_confidence_issues,entity,1.0,locomo_observation_spacy,D20:8
conv-49,sam,person,acknowledge,acknowledge,entity,1.0,locomo_observation_spacy,D20:12
conv-49,sam,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D21:9
conv-49,sam,person,appreciate,art,entity,1.0,locomo_observation_spacy,D21:13
conv-49,sam,person,create,anything_remarkable,entity,1.0,locomo_observation_spacy,D21:19
conv-49,sam,person,visit,an_exhibit,entity,1.0,locomo_observation_spacy,D21:17
conv-49,evan,person,get,get,entity,1.0,locomo_observation_spacy,D21:2
conv-49,evan,person,meet,his_partner,entity,1.0,locomo_observation_spacy,D21:6
conv-49,evan,person,create,a_painting_that_reflects_a_sense,entity,1.0,locomo_observation_spacy,D21:16
conv-49,evan,person,lose,his_keys,entity,1.0,locomo_observation_spacy,D21:20
conv-49,sam,person,take,friends,entity,1.0,locomo_observation_spacy,D22:1
conv-49,sam,person,express,concern_for_evan_s_well_being,entity,1.0,locomo_observation_spacy,D22:3
conv-49,sam,person,appreciate,nature,entity,1.0,locomo_observation_spacy,D22:7
conv-49,sam,person,try,new_healthy_snacks_and_recipes,entity,1.0,locomo_observation_spacy,D22:11
conv-49,sam,person,have,issues_with_the_self_checkout_at,entity,1.0,locomo_observation_spacy,D22:19
conv-49,sam,person,mention,mention,entity,1.0,locomo_observation_spacy,D22:21
conv-49,evan,person,go,for_a_long_drive_to_the,entity,1.0,locomo_observation_spacy,D22:2
conv-49,evan,person,mention,mention,entity,1.0,locomo_observation_spacy,D22:4
conv-49,evan,person,view,it,entity,1.0,locomo_observation_spacy,D22:8
conv-49,evan,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D22:10
conv-49,evan,person,recommend,a_recipe_for_energy_balls_as,entity,1.0,locomo_observation_spacy,D22:14
conv-49,evan,person,marry,marry,entity,1.0,locomo_observation_spacy,D23:1
conv-49,evan,person,understand,them,entity,1.0,locomo_observation_spacy,D23:3
conv-49,evan,person,appreciate,the_support_and_happiness,entity,1.0,locomo_observation_spacy,D23:5
conv-49,evan,person,mention,mention,entity,1.0,locomo_observation_spacy,D23:23
conv-49,evan,person,express,excitement_about_skiing,entity,1.0,locomo_observation_spacy,D23:25
conv-49,sam,person,congratulate,evan,entity,1.0,locomo_observation_spacy,D23:2
conv-49,sam,person,acknowledge,it,entity,1.0,locomo_observation_spacy,D23:6
conv-49,sam,person,express,gratitude,entity,1.0,locomo_observation_spacy,D23:8
conv-49,sam,person,mention,mention,entity,1.0,locomo_observation_spacy,D23:12
conv-49,sam,person,enjoy,homemade_lasagna,entity,1.0,locomo_observation_spacy,D23:16
conv-49,sam,person,express,fondness_for_special_occasions,entity,1.0,locomo_observation_spacy,D23:20
conv-49,sam,person,encourage,evan,entity,1.0,locomo_observation_spacy,D23:28
conv-49,evan,person,drink,drink,entity,1.0,locomo_observation_spacy,D24:3
conv-49,evan,person,have,a_pee_accident,entity,1.0,locomo_observation_spacy,D24:5
conv-49,evan,person,try,try,entity,1.0,locomo_observation_spacy,D24:9
conv-49,evan,person,suggest,swimming_yoga_and_walking_as_good,entity,1.0,locomo_observation_spacy,D24:17
conv-49,evan,person,mention,mention,entity,1.0,locomo_observation_spacy,D24:21
conv-49,sam,person,stay,stay,entity,1.0,locomo_observation_spacy,D24:10
conv-49,sam,person,plan,plan,entity,1.0,locomo_observation_spacy,D24:12
conv-49,sam,person,watch,the_godfather,entity,1.0,locomo_observation_spacy,D24:18
conv-49,sam,person,express,hope_for_positive_changes_with_a,entity,1.0,locomo_observation_spacy,D24:20
conv-49,sam,person,mention,mention,entity,1.0,locomo_observation_spacy,D24:22
conv-49,sam,person,deal,with_health_issues_that_have_been,entity,1.0,locomo_observation_spacy,D25:1
conv-49,sam,person,enjoy,rides,entity,1.0,locomo_observation_spacy,D25:5
conv-49,sam,person,relax,relax,entity,1.0,locomo_observation_spacy,D25:7
conv-49,sam,person,plan,plan,entity,1.0,locomo_observation_spacy,D25:13
conv-49,sam,person,appreciate,appreciate,entity,1.0,locomo_observation_spacy,D25:14
conv-49,evan,person,apologize,to_his_partner,entity,1.0,locomo_observation_spacy,D25:2
conv-49,evan,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D25:10
conv-49,evan,person,calm,calm,entity,1.0,locomo_observation_spacy,D25:8
conv-49,evan,person,deal,with_tough_times,entity,1.0,locomo_observation_spacy,D25:14
conv-49,evan,person,emphasize,emphasize,entity,1.0,locomo_observation_spacy,D25:16
conv-49,evan,person,buy,a_new_prius,entity,1.0,locomo_event_summary,D1:4
conv-49,evan,person,take,his_family,entity,1.0,locomo_event_summary,D1:2
conv-49,sam,person,take,painting_as_a_new_hobby,entity,1.0,locomo_event_summary,D1:2
conv-49,evan,person,go,on_a_roadtrip_to_jasper_with,entity,1.0,locomo_event_summary,D2:1
conv-49,sam,person,have,a_check_up_with_his_doctor,entity,1.0,locomo_event_summary,D2:6
conv-49,sam,person,decide,decide,entity,1.0,locomo_event_summary,D2:10
conv-49,evan,person,experience,heart_palpitations,entity,1.0,locomo_event_summary,D3:1
conv-49,sam,person,start,start,entity,1.0,locomo_event_summary,D3:3
conv-49,sam,person,break,break,entity,1.0,locomo_event_summary,D3:15
conv-49,evan,person,start,start,entity,1.0,locomo_event_summary,D4:10
conv-49,sam,person,eat,eat,entity,1.0,locomo_event_summary,D4:16
conv-49,sam,person,join,a_gym,entity,1.0,locomo_event_summary,D4:4
conv-49,evan,person,fall,in_love_with_a_canadian_woman,entity,1.0,locomo_event_summary,D5:1
conv-49,evan,person,take,a_canadian_vacation,entity,1.0,locomo_event_summary,D6:2
conv-49,evan,person,lose,his_keys,entity,1.0,locomo_event_summary,D6:16
conv-49,sam,person,soar,over_skyscrapers,entity,1.0,locomo_event_summary,D6:15
conv-49,evan,person,hurt,his_akle,entity,1.0,locomo_event_summary,D7:1
conv-49,sam,person,enroll,in_a_cooking_class,entity,1.0,locomo_event_summary,D7:2
conv-49,sam,person,cook,a_grilled_salmon_meal_with_vegetables,entity,1.0,locomo_event_summary,D7:2
conv-49,sam,person,receive,a_health_scare_about_his_weight,entity,1.0,locomo_event_summary,D7:1
conv-49,evan,person,join,a_painting_class,entity,1.0,locomo_event_summary,D8:13
conv-49,sam,person,decide,decide,entity,1.0,locomo_event_summary,D8:6
conv-49,evan,person,twist,his_ankle,entity,1.0,locomo_event_summary,D9:2
conv-49,evan,person,engage,engage,entity,1.0,locomo_event_summary,D9:5
conv-49,sam,person,begin,begin,entity,1.0,locomo_event_summary,D9:1
conv-49,evan,person,finish,finish,entity,1.0,locomo_event_summary,D10:14
conv-49,sam,person,post,post,entity,1.0,locomo_event_summary,D10:1
conv-49,evan,person,mess,his_knee,entity,1.0,locomo_event_summary,D11:3
conv-49,evan,person,end,end,entity,1.0,locomo_event_summary,D11:6
conv-49,sam,person,begin,begin,entity,1.0,locomo_event_summary,D11:2
conv-49,sam,person,face,issues_with_the_navigation_app,entity,1.0,locomo_event_summary,D11:15
conv-49,sam,person,warn,him,entity,1.0,locomo_event_summary,D12:1
conv-49,sam,person,buy,candy_and_soda,entity,1.0,locomo_event_summary,D13:5
conv-49,sam,person,travel,through_lake_tahoe,entity,1.0,locomo_event_summary,D13:9
conv-49,evan,person,have,another_opportunity_to_help_a_lost,entity,1.0,locomo_event_summary,D14:3
conv-49,sam,person,go,to_the_er,entity,1.0,locomo_event_summary,D14:1
conv-49,evan,person,wake,wake,entity,1.0,locomo_event_summary,D15:1
conv-49,sam,person,encourage,him,entity,1.0,locomo_event_summary,D15:1
conv-49,evan,person,lose,his_job,entity,1.0,locomo_event_summary,D16:12
conv-49,evan,person,receive,a_vintage_1968_kustom_k200_a,entity,1.0,locomo_event_summary,D16:10
conv-49,sam,person,choose,choose,entity,1.0,locomo_event_summary,D16:1
conv-49,evan,person,receive,a_false_health_scare,entity,1.0,locomo_event_summary,D17:2
conv-49,sam,person,purchase,a_dvd_box_set_of_his,entity,1.0,locomo_event_summary,D17:4
conv-49,evan,person,break,break,entity,1.0,locomo_event_summary,D18:2
conv-49,sam,person,attend,a_weight_watchers_meeting,entity,1.0,locomo_event_summary,D18:7
conv-49,evan,person,get,get,entity,1.0,locomo_event_summary,D19:1
conv-49,evan,person,plan,plan,entity,1.0,locomo_event_summary,D19:11
conv-49,evan,person,fall,off_a_bike,entity,1.0,locomo_event_summary,D20:3
conv-49,evan,person,finish,work_on_a_portrait_of_a,entity,1.0,locomo_event_summary,D20:17
conv-49,sam,person,begin,begin,entity,1.0,locomo_event_summary,D20:8
conv-49,sam,person,affect,his_confidence,entity,1.0,locomo_event_summary,D20:8
conv-49,evan,person,marry,marry,entity,1.0,locomo_event_summary,D21:1
conv-49,evan,person,lose,his_keys,entity,1.0,locomo_event_summary,D21:2
conv-49,sam,person,start,start,entity,1.0,locomo_event_summary,D21:9
conv-49,evan,person,take,a_long_drive_to_the_mountains,entity,1.0,locomo_event_summary,D22:2
conv-49,evan,person,drive,his_prius,entity,1.0,locomo_event_summary,D22:2
conv-49,evan,person,spend,time,entity,1.0,locomo_event_summary,D22:1
conv-49,sam,person,take,his_friends,entity,1.0,locomo_event_summary,D22:1
conv-49,evan,person,start,a_diet,entity,1.0,locomo_event_summary,D23:16
conv-49,evan,person,announce,their_marriage,entity,1.0,locomo_event_summary,D23:1
conv-49,evan,person,eat,some_homemade_lasagna,entity,1.0,locomo_event_summary,D23:4
conv-49,evan,person,plan,for_a_honeymoon_to_canada_with,entity,1.0,locomo_event_summary,D23:23
conv-49,sam,person,have,a_meal_of_homemade_lasgna,entity,1.0,locomo_event_summary,D23:3
conv-49,evan,person,try,try,entity,1.0,locomo_event_summary,D24:2
conv-49,evan,person,go,go,entity,1.0,locomo_event_summary,D24:6
conv-49,sam,person,watch,the_godfather,entity,1.0,locomo_event_summary,D24:18
conv-49,sam,person,reevaluate,his_diet,entity,1.0,locomo_event_summary,D24:11
conv-49,sam,person,recur,recur,entity,1.0,locomo_event_summary,D24:11
conv-49,evan,person,we,we,entity,1.0,locomo_event_summary,D25:2
conv-49,sam,person,meet,at_1_47_pm,entity,1.0,locomo_session_summary,D1:1
conv-49,evan,person,mention,his_recent_trip_to_the_rockies,entity,1.0,locomo_session_summary,D1:2
conv-49,sam,person,reminisce,reminisce,entity,1.0,locomo_session_summary,D1:7
conv-49,evan,person,encourage,sam,entity,1.0,locomo_session_summary,D1:22
conv-49,sam,person,agree,agree,entity,1.0,locomo_session_summary,D1:20
conv-49,evan,person,end,end,entity,1.0,locomo_session_summary,D1:19
conv-49,evan,person,speak,at_7_11_pm,entity,1.0,locomo_session_summary,D2:1
conv-49,evan,person,share,about_his_recent_road_trip_to,entity,1.0,locomo_session_summary,D2:2
conv-49,sam,person,concern,concern,entity,1.0,locomo_session_summary,D2:7
conv-49,evan,person,suggest,suggest,entity,1.0,locomo_session_summary,D2:9
conv-49,sam,person,mention,mention,entity,1.0,locomo_session_summary,D2:10
conv-49,evan,person,end,the_conversation_with_evan_asking_sam,entity,1.0,locomo_session_summary,D2:7
conv-49,evan,person,catch,at_3_55_pm_on_6,entity,1.0,locomo_session_summary,D3:1
conv-49,evan,person,share,about_a_recent_health_scare_and,entity,1.0,locomo_session_summary,D3:1
conv-49,sam,person,mention,mention,entity,1.0,locomo_session_summary,D3:5
conv-49,evan,person,emphasize,the_importance_of_small_changes_for,entity,1.0,locomo_session_summary,D3:1
conv-49,sam,person,plan,plan,entity,1.0,locomo_session_summary,D3:1
conv-49,evan,person,empathize,empathize,entity,1.0,locomo_session_summary,D3:2
conv-49,sam,person,confide,in_evan,entity,1.0,locomo_session_summary,D4:1
conv-49,evan,person,offer,support,entity,1.0,locomo_session_summary,D4:3
conv-49,evan,person,discuss,dietary_changes,entity,1.0,locomo_session_summary,D4:8
conv-49,evan,person,recommend,exercise,entity,1.0,locomo_session_summary,D4:4
conv-49,evan,person,share,mutual_appreciation,entity,1.0,locomo_session_summary,D4:3
conv-49,evan,person,share,at_7_52_pm_on_7th,entity,1.0,locomo_session_summary,D5:1
conv-49,sam,person,express,understanding,entity,1.0,locomo_session_summary,D5:3
conv-49,evan,person,talk,about_evan_s_health_journey_motivation,entity,1.0,locomo_session_summary,D5:9
conv-49,evan,person,mention,mention,entity,1.0,locomo_session_summary,D5:2
conv-49,sam,person,agree,on_the_importance_of_finding_motivation,entity,1.0,locomo_session_summary,D5:1
conv-49,evan,person,catch,at_4_09_pm,entity,1.0,locomo_session_summary,D6:1
conv-49,evan,person,fill,with_outdoor_activities,entity,1.0,locomo_session_summary,D6:2
conv-49,sam,person,mention,health_struggles,entity,1.0,locomo_session_summary,D6:1
conv-49,evan,person,offer,support,entity,1.0,locomo_session_summary,D6:4
conv-49,sam,person,share,share,entity,1.0,locomo_session_summary,D6:1
conv-49,evan,person,joke,joke,entity,1.0,locomo_session_summary,D6:1
conv-49,evan,person,exchange,good_wishes_and_encouragement,entity,1.0,locomo_session_summary,D6:2
conv-49,evan,person,catch,at_4_20_pm_on_15,entity,1.0,locomo_session_summary,D7:1
conv-49,evan,person,share,about_his_son_s_soccer_accident,entity,1.0,locomo_session_summary,D7:2
conv-49,sam,person,talk,talk,entity,1.0,locomo_session_summary,D7:2
conv-49,evan,person,ask,for_recipes_with_more_vegetables,entity,1.0,locomo_session_summary,D7:8
conv-49,sam,person,admit,admit,entity,1.0,locomo_session_summary,D7:13
conv-49,sam,person,share,on_19th_august_2023,entity,1.0,locomo_session_summary,D8:1
conv-49,evan,person,praise,sam_s_efforts,entity,1.0,locomo_session_summary,D8:6
conv-49,sam,person,mention,mention,entity,1.0,locomo_session_summary,D8:2
conv-49,evan,person,talk,talk,entity,1.0,locomo_session_summary,D8:13
conv-49,evan,person,share,his_love_for_painting_landscapes_with,entity,1.0,locomo_session_summary,D8:1
conv-49,sam,person,discuss,winter_activities_like_skiing,entity,1.0,locomo_session_summary,D8:28
conv-49,evan,person,encourage,sam,entity,1.0,locomo_session_summary,D8:28
conv-49,sam,person,express,appreciation_for_evan_s_understanding_and,entity,1.0,locomo_session_summary,D8:33
conv-49,sam,person,inform,evan,entity,1.0,locomo_session_summary,D9:1
conv-49,evan,person,mention,mention,entity,1.0,locomo_session_summary,D9:2
conv-49,evan,person,appreciate,sam_s_concern,entity,1.0,locomo_session_summary,D9:4
conv-49,evan,person,express,interest_in_a_book,entity,1.0,locomo_session_summary,D9:5
conv-49,sam,person,recommend,low_impact_exercises_and_swimming,entity,1.0,locomo_session_summary,D9:2
conv-49,evan,person,share,his_recent_road_trip_to_the,entity,1.0,locomo_session_summary,D9:11
conv-49,sam,person,express,interest_in_hiking_and_the_need,entity,1.0,locomo_session_summary,D9:2
conv-49,evan,person,recommend,a_nearby_lake,entity,1.0,locomo_session_summary,D9:11
conv-49,sam,person,decide,decide,entity,1.0,locomo_session_summary,D9:8
conv-49,evan,person,catch,on_11_september_2023,entity,1.0,locomo_session_summary,D10:1
conv-49,sam,person,share,share,entity,1.0,locomo_session_summary,D10:2
conv-49,sam,person,trigger,cravings,entity,1.0,locomo_session_summary,D10:1
conv-49,evan,person,suggest,suggest,entity,1.0,locomo_session_summary,D10:8
conv-49,sam,person,catch,at_8_57_pm,entity,1.0,locomo_session_summary,D11:1
conv-49,evan,person,recover,from_a_knee_injury,entity,1.0,locomo_session_summary,D11:6
