memory_id,conversation_id,representation,token_count
conv-49_session_15_D15:18,conv-49,,0
conv-49_session_16_D16:1,conv-49,"Triples:
- (sam, accomplish, accomplish)",4
conv-49_session_16_D16:2,conv-49,,0
conv-49_session_16_D16:3,conv-49,"Triples:
- (sam, see, see)",4
conv-49_session_16_D16:4,conv-49,,0
conv-49_session_16_D16:5,conv-49,"Triples:
- (sam, continue, continue)",4
conv-49_session_16_D16:6,conv-49,,0
conv-49_session_16_D16:7,conv-49,"Triples:
- (sam, appreciate, evan_'s_support)",5
conv-49_session_16_D16:8,conv-49,,0
conv-49_session_16_D16:9,conv-49,,0
conv-49_session_16_D16:10,conv-49,"Triples:
- (evan, gift, a_1968_kustom_k_200a_vintage_guitar)",4
conv-49_session_16_D16:11,conv-49,,0
conv-49_session_16_D16:12,conv-49,"Triples:
- (evan, lose, his_job)",4
conv-49_session_16_D16:13,conv-49,"Triples:
- (sam, offer, support)",4
conv-49_session_16_D16:14,conv-49,"Triples:
- (evan, appreciate, sam_'s_support)",5
conv-49_session_16_D16:15,conv-49,,0
conv-49_session_16_D16:16,conv-49,,0
conv-49_session_16_D16:17,conv-49,"Triples:
- (sam, express, interest_in_visiting_evan_'s_favorite_spot_to)",5
conv-49_session_16_D16:18,conv-49,"Triples:
- (evan, watch, sunsets)",4
conv-49_session_16_D16:19,conv-49,,0
conv-49_session_16_D16:20,conv-49,"Triples:
- (evan, plan, plan)",4
conv-49_session_16_D16:21,conv-49,,0
conv-49_session_16_D16:22,conv-49,,0
conv-49_session_16_D16:23,conv-49,,0
conv-49_session_16_D16:24,conv-49,"Triples:
- (evan, plan, a_visit_to_the_spot_with_sam)",4
conv-49_session_17_D17:1,conv-49,,0
conv-49_session_17_D17:2,conv-49,"Triples:
- (evan, turn, turn)",4
conv-49_session_17_D17:3,conv-49,"Triples:
- (sam, deal, with_discomfort_that_has_been_limiting_their_movement_and_has_been_trying_to_make_changes_in_their_diet)",4
conv-49_session_17_D17:4,conv-49,,0
conv-49_session_17_D17:5,conv-49,"Triples:
- (sam, find, find)",4
conv-49_session_17_D17:6,conv-49,"Triples:
- (evan, enjoy, the_moment)",4
conv-49_session_17_D17:7,conv-49,"Triples:
- (sam, acknowledge, the_importance_of_appreciating_something_each_day_to)",4
conv-49_session_17_D17:8,conv-49,,0
conv-49_session_17_D17:9,conv-49,,0
conv-49_session_17_D17:10,conv-49,,0
conv-49_session_17_D17:11,conv-49,"Triples:
- (sam, find, find)",4
conv-49_session_17_D17:12,conv-49,,0
conv-49_session_17_D17:13,conv-49,,0
conv-49_session_17_D17:14,conv-49,"Triples:
- (evan, stay, in_shape)",4
conv-49_session_17_D17:15,conv-49,"Triples:
- (sam, struggle, struggle)",4
conv-49_session_17_D17:16,conv-49,,0
conv-49_session_17_D17:17,conv-49,,0
conv-49_session_17_D17:18,conv-49,"Triples:
- (evan, grow, on_a_little_island_that_serves_as_their_happy_place)",4
conv-49_session_17_D17:19,conv-49,,0
conv-49_session_17_D17:20,conv-49,"Triples:
- (evan, calm, calm)",4
conv-49_session_17_D17:21,conv-49,,0
conv-49_session_17_D17:22,conv-49,,0
conv-49_session_17_D17:23,conv-49,,0
conv-49_session_17_D17:24,conv-49,,0
conv-49_session_17_D17:25,conv-49,,0
conv-49_session_17_D17:26,conv-49,,0
conv-49_session_17_D17:27,conv-49,,0
conv-49_session_17_D17:28,conv-49,,0
conv-49_session_18_D18:1,conv-49,"Triples:
- (evan, buy, a_new_prius_for_his_active_lifestyle_and)",4
conv-49_session_18_D18:2,conv-49,,0
conv-49_session_18_D18:3,conv-49,,0
conv-49_session_18_D18:4,conv-49,,0
conv-49_session_18_D18:5,conv-49,"Triples:
- (evan, see, setbacks)",4
conv-49_session_18_D18:6,conv-49,"Triples:
- (sam, attend, a_weight_watchers_meeting)",4
conv-49_session_18_D18:7,conv-49,"Triples:
- (evan, consider, consider)",4
conv-49_session_18_D18:8,conv-49,"Triples:
- (sam, suggest, yoga)",4
conv-49_session_18_D18:9,conv-49,,0
conv-49_session_18_D18:10,conv-49,"Triples:
- (sam, offer, evan_support_and_assistance_with_yoga_tips)",4
conv-49_session_18_D18:11,conv-49,"Triples:
- (evan, appreciate, sam_'s_support)",5
conv-49_session_18_D18:12,conv-49,"Triples:
- (sam, try, new_things)",4
conv-49_session_18_D18:13,conv-49,"Triples:
- (evan, try, new_things)",4
conv-49_session_18_D18:14,conv-49,,0
conv-49_session_18_D18:15,conv-49,,0
conv-49_session_19_D19:1,conv-49,"Triples:
- (evan, have, a_child)",4
conv-49_session_19_D19:2,conv-49,"Triples:
- (sam, congratulate, evan)",4
conv-49_session_19_D19:3,conv-49,"Triples:
- (evan, become, a_parent)",4
conv-49_session_19_D19:4,conv-49,"Triples:
- (sam, recognize, evan_'s_value_for_family_and_memories)",5
conv-49_session_19_D19:5,conv-49,,0
conv-49_session_19_D19:6,conv-49,,0
conv-49_session_19_D19:7,conv-49,,0
conv-49_session_19_D19:8,conv-49,,0
conv-49_session_19_D19:9,conv-49,"Triples:
- (evan, value, family)",4
conv-49_session_19_D19:10,conv-49,,0
conv-49_session_19_D19:11,conv-49,"Triples:
- (evan, plan, a_big_family_reunion)",4
conv-49_session_19_D19:12,conv-49,"Triples:
- (sam, offer, support_and_assistance)",4
conv-49_session_19_D19:13,conv-49,,0
conv-49_session_19_D19:14,conv-49,,0
conv-49_session_19_D19:15,conv-49,,0
conv-49_session_2_D2:1,conv-49,"Triples:
- (evan, take, his_family)",4
conv-49_session_2_D2:2,conv-49,,0
conv-49_session_2_D2:3,conv-49,"Triples:
- (evan, describe, the_road_trip_to_jasper)",4
conv-49_session_2_D2:4,conv-49,"Triples:
- (sam, have, a_tough_week)",4
conv-49_session_2_D2:5,conv-49,,0
conv-49_session_2_D2:6,conv-49,,0
conv-49_session_2_D2:7,conv-49,,0
conv-49_session_2_D2:8,conv-49,,0
conv-49_session_2_D2:9,conv-49,"Triples:
- (evan, recommend, recommend)",4
conv-49_session_2_D2:10,conv-49,"Triples:
- (sam, express, interest_in_trying_painting_as_a_hobby_to)",4
conv-49_session_2_D2:11,conv-49,"Triples:
- (evan, paint, for_a_few_years)",4
conv-49_session_2_D2:12,conv-49,,0
conv-49_session_2_D2:13,conv-49,,0
conv-49_session_2_D2:14,conv-49,,0
conv-49_session_2_D2:15,conv-49,,0
conv-49_session_2_D2:16,conv-49,,0
conv-49_session_2_D2:17,conv-49,,0
conv-49_session_20_D20:1,conv-49,,0
conv-49_session_20_D20:2,conv-49,,0
conv-49_session_20_D20:3,conv-49,"Triples:
- (evan, fall, off_his_bike)",4
conv-49_session_20_D20:4,conv-49,,0
conv-49_session_20_D20:5,conv-49,,0
conv-49_session_20_D20:6,conv-49,"Triples:
- (sam, use, use)",4
conv-49_session_20_D20:7,conv-49,,0
conv-49_session_20_D20:8,conv-49,"Triples:
- (sam, struggle, with_weight_and_confidence_issues)",4
conv-49_session_20_D20:9,conv-49,"Triples:
- (evan, give, advice)",4
conv-49_session_20_D20:10,conv-49,,0
conv-49_session_20_D20:11,conv-49,,0
conv-49_session_20_D20:12,conv-49,"Triples:
- (sam, acknowledge, acknowledge)",4
conv-49_session_20_D20:13,conv-49,,0
conv-49_session_20_D20:14,conv-49,,0
conv-49_session_20_D20:15,conv-49,"Triples:
- (evan, finish, a_contemporary_figurative_painting_emphasizing_emotion_and_introspection)",4
conv-49_session_20_D20:16,conv-49,,0
conv-49_session_20_D20:17,conv-49,"Triples:
- (evan, publish, in_an_exhibition)",4
conv-49_session_21_D21:1,conv-49,,0
conv-49_session_21_D21:2,conv-49,"Triples:
- (evan, get, get)",4
conv-49_session_21_D21:3,conv-49,,0
conv-49_session_21_D21:4,conv-49,,0
conv-49_session_21_D21:5,conv-49,,0
conv-49_session_21_D21:6,conv-49,"Triples:
- (evan, meet, his_partner)",4
conv-49_session_21_D21:7,conv-49,,0
conv-49_session_21_D21:8,conv-49,,0
conv-49_session_21_D21:9,conv-49,"Triples:
- (sam, enjoy, enjoy)",4
conv-49_session_21_D21:10,conv-49,,0
conv-49_session_21_D21:11,conv-49,,0
conv-49_session_21_D21:12,conv-49,,0
conv-49_session_21_D21:13,conv-49,"Triples:
- (sam, appreciate, art)",4
conv-49_session_21_D21:14,conv-49,,0
conv-49_session_21_D21:15,conv-49,,0
conv-49_session_21_D21:16,conv-49,"Triples:
- (evan, create, a_painting_that_reflects_a_sense_of_joy)",4
conv-49_session_21_D21:17,conv-49,"Triples:
- (sam, visit, an_exhibit)",4
conv-49_session_21_D21:18,conv-49,,0
conv-49_session_21_D21:19,conv-49,"Triples:
- (sam, create, anything_remarkable)",4
conv-49_session_21_D21:20,conv-49,"Triples:
- (evan, lose, his_keys)",4
conv-49_session_21_D21:21,conv-49,,0
conv-49_session_21_D21:22,conv-49,,0
conv-49_session_22_D22:1,conv-49,"Triples:
- (sam, take, friends)",4
conv-49_session_22_D22:2,conv-49,"Triples:
- (evan, go, for_a_long_drive_to_the_mountains_with_friends_in_a_prius)",4
conv-49_session_22_D22:3,conv-49,"Triples:
- (sam, express, concern_for_evan_'s_well_being)",5
conv-49_session_22_D22:4,conv-49,"Triples:
- (evan, mention, mention)",4
conv-49_session_22_D22:5,conv-49,,0
conv-49_session_22_D22:6,conv-49,,0
conv-49_session_22_D22:7,conv-49,"Triples:
- (sam, appreciate, nature)",4
conv-49_session_22_D22:8,conv-49,"Triples:
- (evan, view, it)",4
conv-49_session_22_D22:9,conv-49,,0
conv-49_session_22_D22:10,conv-49,"Triples:
- (evan, enjoy, enjoy)",4
conv-49_session_22_D22:11,conv-49,"Triples:
- (sam, try, new_healthy_snacks_and_recipes)",4
conv-49_session_22_D22:12,conv-49,,0
conv-49_session_22_D22:13,conv-49,,0
conv-49_session_22_D22:14,conv-49,"Triples:
- (evan, recommend, a_recipe_for_energy_balls_as_a_healthier)",4
conv-49_session_22_D22:15,conv-49,,0
conv-49_session_22_D22:16,conv-49,,0
conv-49_session_22_D22:17,conv-49,,0
conv-49_session_22_D22:18,conv-49,,0
conv-49_session_22_D22:19,conv-49,"Triples:
- (sam, have, issues_with_the_self_checkout_at_the_store)",4
conv-49_session_22_D22:20,conv-49,,0
conv-49_session_22_D22:21,conv-49,"Triples:
- (sam, mention, mention)",4
conv-49_session_23_D23:1,conv-49,"Triples:
- (evan, marry, marry)",4
conv-49_session_23_D23:2,conv-49,"Triples:
- (sam, congratulate, evan)",4
conv-49_session_23_D23:3,conv-49,"Triples:
- (evan, understand, them)",4
conv-49_session_23_D23:4,conv-49,,0
conv-49_session_23_D23:5,conv-49,"Triples:
- (evan, appreciate, the_support_and_happiness)",4
conv-49_session_23_D23:6,conv-49,"Triples:
- (sam, acknowledge, it)",4
conv-49_session_23_D23:7,conv-49,,0
conv-49_session_23_D23:8,conv-49,"Triples:
- (sam, express, gratitude)",4
conv-49_session_23_D23:9,conv-49,,0
conv-49_session_23_D23:10,conv-49,,0
conv-49_session_23_D23:11,conv-49,,0
conv-49_session_23_D23:12,conv-49,"Triples:
- (sam, mention, mention)",4
conv-49_session_23_D23:13,conv-49,,0
conv-49_session_23_D23:14,conv-49,,0
conv-49_session_23_D23:15,conv-49,,0
conv-49_session_23_D23:16,conv-49,"Triples:
- (sam, enjoy, homemade_lasagna)",4
conv-49_session_23_D23:17,conv-49,,0
conv-49_session_23_D23:18,conv-49,,0
conv-49_session_23_D23:19,conv-49,,0
conv-49_session_23_D23:20,conv-49,"Triples:
- (sam, express, fondness_for_special_occasions)",4
conv-49_session_23_D23:21,conv-49,,0
conv-49_session_23_D23:22,conv-49,,0
conv-49_session_23_D23:23,conv-49,"Triples:
- (evan, mention, mention)",4
conv-49_session_23_D23:24,conv-49,,0
conv-49_session_23_D23:25,conv-49,"Triples:
- (evan, express, excitement_about_skiing)",4
conv-49_session_23_D23:26,conv-49,,0
conv-49_session_23_D23:27,conv-49,,0
conv-49_session_23_D23:28,conv-49,"Triples:
- (sam, encourage, evan)",4
conv-49_session_23_D23:29,conv-49,,0
conv-49_session_23_D23:30,conv-49,,0
conv-49_session_23_D23:31,conv-49,,0
conv-49_session_23_D23:32,conv-49,,0
conv-49_session_23_D23:33,conv-49,,0
conv-49_session_24_D24:1,conv-49,,0
conv-49_session_24_D24:2,conv-49,,0
conv-49_session_24_D24:3,conv-49,"Triples:
- (evan, drink, drink)",4
conv-49_session_24_D24:4,conv-49,,0
conv-49_session_24_D24:5,conv-49,"Triples:
- (evan, have, a_pee_accident)",4
conv-49_session_24_D24:6,conv-49,,0
conv-49_session_24_D24:7,conv-49,,0
conv-49_session_24_D24:8,conv-49,,0
conv-49_session_24_D24:9,conv-49,"Triples:
- (evan, try, try)",4
conv-49_session_24_D24:10,conv-49,"Triples:
- (sam, stay, stay)",4
conv-49_session_24_D24:11,conv-49,,0
conv-49_session_24_D24:12,conv-49,"Triples:
- (sam, plan, plan)",4
conv-49_session_24_D24:13,conv-49,,0
conv-49_session_24_D24:14,conv-49,,0
conv-49_session_24_D24:15,conv-49,,0
conv-49_session_24_D24:16,conv-49,,0
conv-49_session_24_D24:17,conv-49,"Triples:
- (evan, suggest, swimming_,_yoga_,_and_walking_as_good)",6
conv-49_session_24_D24:18,conv-49,"Triples:
- (sam, watch, the_godfather)",4
conv-49_session_24_D24:19,conv-49,,0
conv-49_session_24_D24:20,conv-49,"Triples:
- (sam, express, hope_for_positive_changes_with_a_healthier_diet)",4
conv-49_session_24_D24:21,conv-49,"Triples:
- (evan, mention, mention)",4
conv-49_session_24_D24:22,conv-49,"Triples:
- (sam, mention, mention)",4
conv-49_session_24_D24:23,conv-49,,0
conv-49_session_24_D24:24,conv-49,,0
conv-49_session_25_D25:1,conv-49,"Triples:
- (sam, deal, with_health_issues_that_have_been_rough_on_him)",4
conv-49_session_25_D25:2,conv-49,"Triples:
- (evan, apologize, to_his_partner)",4
conv-49_session_25_D25:3,conv-49,,0
conv-49_session_25_D25:4,conv-49,,0
conv-49_session_25_D25:5,conv-49,"Triples:
- (sam, enjoy, rides)",4
conv-49_session_25_D25:6,conv-49,,0
conv-49_session_25_D25:7,conv-49,"Triples:
- (sam, relax, relax)",4
conv-49_session_25_D25:8,conv-49,"Triples:
- (evan, calm, calm)",4
conv-49_session_25_D25:9,conv-49,,0
conv-49_session_25_D25:10,conv-49,"Triples:
- (evan, enjoy, enjoy)",4
conv-49_session_25_D25:11,conv-49,,0
conv-49_session_25_D25:12,conv-49,,0
conv-49_session_25_D25:13,conv-49,"Triples:
- (sam, plan, plan)",4
conv-49_session_25_D25:14,conv-49,"Triples:
- (sam, appreciate, appreciate)
- (evan, deal, with_tough_times)",7
conv-49_session_25_D25:15,conv-49,,0
conv-49_session_25_D25:16,conv-49,"Triples:
- (evan, emphasize, emphasize)",4
conv-49_session_25_D25:17,conv-49,,0
conv-49_session_25_D25:18,conv-49,,0
conv-49_session_25_D25:19,conv-49,,0
conv-49_session_25_D25:20,conv-49,,0
conv-49_session_3_D3:1,conv-49,"Triples:
- (evan, involve, sudden_heart_palpitations)",4
conv-49_session_3_D3:2,conv-49,"Triples:
- (sam, try, try)",4
conv-49_session_3_D3:3,conv-49,"Triples:
- (evan, try, try)",4
conv-49_session_3_D3:4,conv-49,"Triples:
- (sam, enjoy, soda_and_candy)",4
conv-49_session_3_D3:5,conv-49,"Triples:
- (evan, suggest, suggest)",4
conv-49_session_3_D3:6,conv-49,"Triples:
- (sam, agree, agree)",4
conv-49_session_3_D3:7,conv-49,,0
conv-49_session_3_D3:8,conv-49,,0
conv-49_session_3_D3:9,conv-49,,0
conv-49_session_3_D3:10,conv-49,,0
conv-49_session_3_D3:11,conv-49,,0
conv-49_session_3_D3:12,conv-49,,0
conv-49_session_3_D3:13,conv-49,,0
conv-49_session_3_D3:14,conv-49,,0
conv-49_session_3_D3:15,conv-49,,0
conv-49_session_3_D3:16,conv-49,"Triples:
- (sam, break, break)",4
conv-49_session_3_D3:17,conv-49,,0
conv-49_session_3_D3:18,conv-49,,0
conv-49_session_4_D4:1,conv-49,"Triples:
- (sam, mock, his_weight)",4
conv-49_session_4_D4:2,conv-49,"Triples:
- (evan, offer, offer)",4
conv-49_session_4_D4:3,conv-49,"Triples:
- (sam, work, on_his_health)",4
conv-49_session_4_D4:4,conv-49,"Triples:
- (evan, struggle, with_his_health)",4
conv-49_session_4_D4:5,conv-49,,0
conv-49_session_4_D4:6,conv-49,"Triples:
- (evan, cut, on_sugary_snacks)",4
conv-49_session_4_D4:7,conv-49,"Triples:
- (sam, reduce, soda_and_candy_intake)",4
conv-49_session_4_D4:8,conv-49,"Triples:
- (evan, enjoy, enjoy)
- (evan, suggest, flavored_seltzer_water_as_a_healthier_alternative_to)",7
conv-49_session_4_D4:9,conv-49,,0
conv-49_session_4_D4:10,conv-49,"Triples:
- (evan, suggest, low_calorie_snacks_like_air_popped_popcorn_or)",4
conv-49_session_4_D4:11,conv-49,,0
conv-49_session_4_D4:12,conv-49,"Triples:
- (evan, advise, sam)",4
conv-49_session_4_D4:13,conv-49,,0
conv-49_session_4_D4:14,conv-49,,0
conv-49_session_4_D4:15,conv-49,"Triples:
- (sam, start, start)",4
conv-49_session_4_D4:16,conv-49,,0
conv-49_session_4_D4:17,conv-49,,0
conv-49_session_4_D4:18,conv-49,,0
conv-49_session_4_D4:19,conv-49,,0
conv-49_session_4_D4:20,conv-49,,0
conv-49_session_5_D5:1,conv-49,"Triples:
- (evan, go, on_a_trip_to_canada_where_he_met_an_awesome_canadian_woman_and_feels_alive_when_he_'s_with_her)",5
conv-49_session_5_D5:2,conv-49,"Triples:
- (evan, deal, with_health_issues)",4
conv-49_session_5_D5:3,conv-49,,0
conv-49_session_5_D5:4,conv-49,"Triples:
- (sam, acknowledge, acknowledge)",4
conv-49_session_5_D5:5,conv-49,,0
conv-49_session_5_D5:6,conv-49,,0
conv-49_session_5_D5:7,conv-49,"Triples:
- (evan, work, with_ups_and_downs)",4
conv-49_session_5_D5:8,conv-49,"Triples:
- (sam, order, something_similar_to_what_evan_uses_to_prioritize)",4
conv-49_session_5_D5:9,conv-49,"Triples:
- (evan, motivate, motivate)",4
conv-49_session_5_D5:10,conv-49,,0
conv-49_session_5_D5:11,conv-49,,0
conv-49_session_5_D5:12,conv-49,,0
conv-49_session_5_D5:13,conv-49,"Triples:
- (evan, motivate, motivate)",4
conv-49_session_5_D5:14,conv-49,"Triples:
- (sam, think, think)",4
conv-49_session_5_D5:15,conv-49,,0
conv-49_session_5_D5:16,conv-49,,0
conv-49_session_5_D5:17,conv-49,"Triples:
- (evan, represent, strength_and_resilience)",4
conv-49_session_5_D5:18,conv-49,,0
conv-49_session_5_D5:19,conv-49,,0
conv-49_session_5_D5:20,conv-49,,0
conv-49_session_5_D5:21,conv-49,,0
conv-49_session_5_D5:22,conv-49,,0
conv-49_session_5_D5:23,conv-49,,0
conv-49_session_5_D5:24,conv-49,,0
conv-49_session_5_D5:25,conv-49,,0
conv-49_session_6_D6:1,conv-49,"Triples:
- (evan, go, on_a_vacation_in_canada)",4
conv-49_session_6_D6:2,conv-49,"Triples:
- (sam, face, health_challenges)",4
conv-49_session_6_D6:3,conv-49,,0
conv-49_session_6_D6:4,conv-49,,0
conv-49_session_6_D6:5,conv-49,"Triples:
- (evan, acknowledge, the_importance_of_surrounding_oneself_with_caring_people)",4
conv-49_session_6_D6:6,conv-49,"Triples:
- (evan, value, the_importance_of_progress_over_perfection)
- (sam, emphasize, emphasize)",7
conv-49_session_6_D6:7,conv-49,,0
conv-49_session_6_D6:8,conv-49,,0
conv-49_session_6_D6:9,conv-49,,0
conv-49_session_6_D6:10,conv-49,,0
conv-49_session_6_D6:11,conv-49,,0
conv-49_session_6_D6:12,conv-49,"Triples:
- (sam, appreciate, small_victories_and_staying_motivated_amidst_challenges_and)",4
conv-49_session_6_D6:13,conv-49,"Triples:
- (evan, struggle, struggle)",4
conv-49_session_6_D6:14,conv-49,"Triples:
- (sam, soar, over_skyscrapers)",4
conv-49_session_6_D6:15,conv-49,,0
conv-49_session_6_D6:16,conv-49,,0
conv-49_session_6_D6:17,conv-49,,0
conv-49_session_6_D6:18,conv-49,,0
conv-49_session_6_D6:19,conv-49,,0
conv-49_session_7_D7:1,conv-49,"Triples:
- (evan, hurt, his_ankle)
- (evan, take, care)",7
conv-49_session_7_D7:2,conv-49,"Triples:
- (sam, serve, as_a_wake___up_call)",4
conv-49_session_7_D7:3,conv-49,,0
conv-49_session_7_D7:4,conv-49,"Triples:
- (sam, take, a_cooking_class)",4
conv-49_session_7_D7:5,conv-49,"Triples:
- (evan, eat, eat)",4
conv-49_session_7_D7:6,conv-49,"Triples:
- (sam, share, recipes)",4
conv-49_session_7_D7:7,conv-49,"Triples:
- (evan, add, more_vegetables)",4
conv-49_session_7_D7:8,conv-49,"Triples:
- (sam, has_memory, Sam_Evan_son_being_soccer)",4
conv-49_session_7_D7:9,conv-49,,0
conv-49_session_7_D7:10,conv-49,"Triples:
- (evan, encourage, sam)",4
conv-49_session_7_D7:11,conv-49,,0
conv-49_session_7_D7:12,conv-49,"Triples:
- (sam, motivate, motivate)",4
conv-49_session_7_D7:13,conv-49,,0
conv-49_session_7_D7:14,conv-49,"Triples:
- (sam, appreciate, evan_'s_encouragement)",5
conv-49_session_7_D7:15,conv-49,"Triples:
- (evan, remind, sam)",4
conv-49_session_7_D7:16,conv-49,"Triples:
- (sam, express, gratitude)",4
conv-49_session_8_D8:1,conv-49,"Triples:
- (sam, determine, determine)",4
conv-49_session_8_D8:2,conv-49,,0
conv-49_session_8_D8:3,conv-49,,0
conv-49_session_8_D8:4,conv-49,,0
conv-49_session_8_D8:5,conv-49,"Triples:
- (sam, notice, positive_changes_from_the_diet_,_such_as)",5
conv-49_session_8_D8:6,conv-49,,0
conv-49_session_8_D8:7,conv-49,"Triples:
- (sam, enjoy, enjoy)",4
conv-49_session_8_D8:8,conv-49,,0
conv-49_session_8_D8:9,conv-49,"Triples:
- (sam, has_memory, Sam_sauce_stir_fry_family)",4
conv-49_session_8_D8:10,conv-49,,0
conv-49_session_8_D8:11,conv-49,,0
conv-49_session_8_D8:12,conv-49,"Triples:
- (evan, try, new_recipes)
- (evan, start, start)",7
conv-49_session_8_D8:13,conv-49,,0
conv-49_session_8_D8:14,conv-49,,0
conv-49_session_8_D8:15,conv-49,,0
conv-49_session_8_D8:16,conv-49,,0
conv-49_session_8_D8:17,conv-49,,0
conv-49_session_8_D8:18,conv-49,"Triples:
- (evan, learn, about_watercolors)",4
conv-49_session_8_D8:19,conv-49,,0
conv-49_session_8_D8:20,conv-49,"Triples:
- (evan, paint, landscapes)",4
conv-49_session_8_D8:21,conv-49,,0
conv-49_session_8_D8:22,conv-49,"Triples:
- (evan, capture, the_tranquil_beauty_of_nature)",4
conv-49_session_8_D8:23,conv-49,,0
conv-49_session_8_D8:24,conv-49,,0
conv-49_session_8_D8:25,conv-49,,0
conv-49_session_8_D8:26,conv-49,,0
conv-49_session_8_D8:27,conv-49,,0
conv-49_session_8_D8:28,conv-49,,0
conv-49_session_8_D8:29,conv-49,,0
conv-49_session_8_D8:30,conv-49,"Triples:
- (evan, enjoy, fun_winter_activities_like_skiing_,_snowboarding_,)",5
conv-49_session_8_D8:31,conv-49,,0
conv-49_session_8_D8:32,conv-49,,0
conv-49_session_8_D8:33,conv-49,,0
conv-49_session_9_D9:1,conv-49,"Triples:
- (sam, start, a_new_diet)",4
conv-49_session_9_D9:2,conv-49,"Triples:
- (evan, twist, his_knee)",4
conv-49_session_9_D9:3,conv-49,,0
conv-49_session_9_D9:4,conv-49,,0
conv-49_session_9_D9:5,conv-49,"Triples:
- (sam, suggest, low_impact_exercises_or_physical_therapy)",4
conv-49_session_9_D9:6,conv-49,"Triples:
- (evan, consider, physical_therapy_for_his_knee_and)",4
conv-49_session_9_D9:7,conv-49,,0
conv-49_session_9_D9:8,conv-49,"Triples:
- (evan, share, a_picture)",4
conv-49_session_9_D9:9,conv-49,,0
conv-49_session_9_D9:10,conv-49,"Triples:
- (evan, take, a_road_trip_to_the_rocky_mountains)",4
conv-49_session_9_D9:11,conv-49,"Triples:
- (sam, enjoy, enjoy)
- (sam, explore, nature)
- (sam, express, an_interest_in_going_on_a_road_trip)",10
conv-49_session_9_D9:12,conv-49,"Triples:
- (evan, recommend, recommend)",4
conv-49_session_9_D9:13,conv-49,,0
conv-49_session_9_D9:14,conv-49,"Triples:
- (evan, recommend, a_nearby_lake)",4
conv-49_session_9_D9:15,conv-49,,0
conv-49_session_9_D9:16,conv-49,,0
conv-49_session_9_D9:17,conv-49,,0
conv-49_session_9_D9:18,conv-49,,0
conv-49_session_9_D9:19,conv-49,,0
conv-50_session_1_D1:1,conv-50,,0
conv-50_session_1_D1:2,conv-50,"Triples:
- (dave, attend, an_awesome_car_event)",4
conv-50_session_1_D1:3,conv-50,"Triples:
- (calvin, have, a_big_life_change)",4
conv-50_session_1_D1:4,conv-50,,0
conv-50_session_1_D1:5,conv-50,"Triples:
- (calvin, learn, about_japanese_culture)",4
conv-50_session_1_D1:6,conv-50,,0
conv-50_session_1_D1:7,conv-50,"Triples:
- (calvin, fascinate, fascinate)",4
conv-50_session_1_D1:8,conv-50,,0
conv-50_session_1_D1:9,conv-50,,0
conv-50_session_1_D1:10,conv-50,,0
conv-50_session_1_D1:11,conv-50,"Triples:
- (calvin, stay, in_japan)",4
conv-50_session_1_D1:12,conv-50,,0
conv-50_session_1_D1:13,conv-50,"Triples:
- (calvin, plan, plan)",4
conv-50_session_1_D1:14,conv-50,,0
conv-50_session_1_D1:15,conv-50,"Triples:
- (calvin, head, to_boston)",4
conv-50_session_1_D1:16,conv-50,"Triples:
- (dave, spend, lots_of_time)",4
conv-50_session_1_D1:17,conv-50,,0
conv-50_session_1_D1:18,conv-50,,0
conv-50_session_1_D1:19,conv-50,,0
conv-50_session_10_D10:1,conv-50,"Triples:
- (dave, ask, calvin)",4
conv-50_session_10_D10:2,conv-50,"Triples:
- (calvin, fix, fix)
- (calvin, enjoy, enjoy)",7
conv-50_session_10_D10:3,conv-50,"Triples:
- (dave, mention, mention)",4
conv-50_session_10_D10:4,conv-50,,0
conv-50_session_10_D10:5,conv-50,,0
conv-50_session_10_D10:6,conv-50,"Triples:
- (calvin, mention, mention)",4
conv-50_session_10_D10:7,conv-50,,0
conv-50_session_10_D10:8,conv-50,,0
conv-50_session_10_D10:9,conv-50,,0
conv-50_session_10_D10:10,conv-50,"Triples:
- (calvin, express, excitement_about_trying_the_food_and_checking_out)",4
conv-50_session_10_D10:11,conv-50,"Triples:
- (dave, express, interest_in_visiting_japan_one_day_due_to)",4
conv-50_session_10_D10:12,conv-50,"Triples:
- (calvin, work, on_music_collaborations_with_japanese_artists)",4
conv-50_session_10_D10:13,conv-50,,0
conv-50_session_10_D10:14,conv-50,,0
conv-50_session_10_D10:15,conv-50,,0
conv-50_session_10_D10:16,conv-50,,0
conv-50_session_10_D10:17,conv-50,,0
conv-50_session_11_D11:1,conv-50,"Triples:
- (dave, go, on_a_road_trip_with_his_friends)",4
conv-50_session_11_D11:2,conv-50,,0
conv-50_session_11_D11:3,conv-50,,0
conv-50_session_11_D11:4,conv-50,"Triples:
- (calvin, work, work)",4
conv-50_session_11_D11:5,conv-50,,0
conv-50_session_11_D11:6,conv-50,"Triples:
- (calvin, experiment, with_different_genres_in_his_music)
- (calvin, experiment, with_different_music)",7
conv-50_session_11_D11:7,conv-50,,0
conv-50_session_11_D11:8,conv-50,,0
conv-50_session_11_D11:9,conv-50,,0
conv-50_session_11_D11:10,conv-50,"Triples:
- (calvin, collaborate, with_others)",4
conv-50_session_11_D11:11,conv-50,,0
conv-50_session_11_D11:12,conv-50,,0
conv-50_session_11_D11:13,conv-50,,0
conv-50_session_11_D11:14,conv-50,,0
